date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
02/05/2016,4.0,1.02,1.0,39.2,7.0,0.0,5.0,2.0,2016,5,Monday
03/05/2016,6.33,5.99,3.0,23.9,3.0,0.0,0.0,2.0,2016,5,Tuesday
04/05/2016,7.34,3.0,5.0,32.2,4.0,0.0,1.0,2.0,2016,5,Wednesday
05/05/2016,4.66,3.0,6.0,41.0,16.0,3.0,1.0,2.0,2016,5,Thursday
06/05/2016,4.0,2.99,1.0,33.6,7.0,0.0,1.0,3.0,2016,5,Friday
07/05/2016,3.99,8.34,4.0,47.2,5.0,1.0,0.0,10.0,2016,5,Saturday
08/05/2016,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,2016,5,Sunday
09/05/2016,5.67,6.363,5.0,29.2,3.0,0.0,2.0,5.0,2016,5,Monday
10/05/2016,7.33,3.67,7.0,28.25,4.0,0.0,2.0,3.5,2016,5,Tuesday
11/05/2016,5.33,4.66,4.0,23.0,13.0,0.0,3.0,2.0,2016,5,Wednesday
12/05/2016,3.01,1.759,8.0,28.1,8.0,1.0,2.0,0.0,2016,5,Thursday
13/05/2016,2.33,2.33,3.0,37.0,9.0,0.0,0.0,5.0,2016,5,Friday
14/05/2016,5.34,4.67,5.55,31.25,13.0,0.0,21.0,1.0,2016,5,Saturday
15/05/2016,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,2016,5,Sunday
16/05/2016,5.0,3.66,2.0,24.0,17.0,0.0,2.0,3.0,2016,5,Monday
17/05/2016,4.0,2.33,7.1,38.4,4.0,0.0,1.0,3.2,2016,5,Tuesday
18/05/2016,4.0,5.33,5.25,35.0,7.0,0.0,1.0,5.0,2016,5,Wednesday
19/05/2016,6.34,5.66,2.0,30.5,10.0,0.0,16.0,3.0,2016,5,Thursday
20/05/2016,3.0,1.132,3.0,14.0,14.0,2.0,9.0,5.0,2016,5,Friday
21/05/2016,2.0,5.34,5.2,42.5,3.0,0.0,17.0,5.0,2016,5,Saturday
22/05/2016,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,2016,5,Sunday
23/05/2016,5.0,2.363,5.0,54.7,19.0,0.0,7.0,4.0,2016,5,Monday
24/05/2016,12.0,3.167,4.0,32.0,3.0,0.0,3.0,2.0,2016,5,Tuesday
25/05/2016,8.34,1.67,6.0,25.05,16.0,1.0,0.0,1.2,2016,5,Wednesday
26/05/2016,4.67,5.33,5.35,24.8,20.0,1.0,0.0,9.0,2016,5,Thursday
27/05/2016,8.67,2.683,5.25,17.0,14.0,7.0,2.0,6.0,2016,5,Friday
28/05/2016,12.33,0.363,3.0,43.0,4.0,0.0,4.0,9.0,2016,5,Saturday
29/05/2016,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,2016,5,Sunday
30/05/2016,3.34,3.023,4.1,29.4,3.0,0.0,7.0,8.0,2016,5,Monday
31/05/2016,6.0,3.33,3.5,21.0,3.0,0.0,13.0,2.0,2016,5,Tuesday
01/06/2016,9.0,1.1,2.0,20.0,11.0,0.0,7.0,5.0,2016,6,Wednesday
02/06/2016,2.33,6.0,1.05,21.25,18.0,3.0,4.0,1.0,2016,6,Thursday
03/06/2016,7.33,3.0,4.0,18.0,8.0,0.0,1.0,7.0,2016,6,Friday
04/06/2016,3.33,3.34,3.3,21.0,2.0,0.0,0.0,4.0,2016,6,Saturday
05/06/2016,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,2016,6,Sunday
06/06/2016,5.33,2.802,4.0,26.2,5.0,0.0,6.0,6.0,2016,6,Monday
07/06/2016,6.0,3.363,4.1,28.5,13.0,0.0,10.0,3.0,2016,6,Tuesday
08/06/2016,8.66,1.33,5.5,45.062,10.0,0.0,5.0,6.0,2016,6,Wednesday
09/06/2016,8.67,4.33,2.0,20.6,7.0,0.0,1.0,4.2,2016,6,Thursday
10/06/2016,8.33,4.0,4.0,26.0,11.0,2.0,0.0,5.0,2016,6,Friday
11/06/2016,10.66,2.825,2.0,35.6,4.0,1.0,10.0,8.0,2016,6,Saturday
12/06/2016,8.34,7.353,3.4,47.0,8.0,0.0,4.0,6.0,2016,6,Sunday
13/06/2016,5.66,4.736,1.0,15.0,7.0,0.0,1.0,2.0,2016,6,Monday
14/06/2016,2.33,6.0,6.1,17.4,17.0,1.0,2.0,3.0,2016,6,Tuesday
15/06/2016,5.0,5.495,7.0,35.0,22.0,1.0,1.0,6.0,2016,6,Wednesday
16/06/2016,4.0,0.33,1.0,20.5,4.0,0.0,22.0,3.0,2016,6,Thursday
17/06/2016,3.34,3.67,3.65,20.0,8.0,0.0,4.0,4.0,2016,6,Friday
18/06/2016,2.0,4.33,6.5,37.5,1.0,0.0,5.0,4.0,2016,6,Saturday
19/06/2016,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,2016,6,Sunday
20/06/2016,7.34,3.34,6.0,22.388,5.0,0.0,8.0,6.0,2016,6,Monday
21/06/2016,7.33,4.66,9.0,23.0,15.0,0.0,7.0,5.6,2016,6,Tuesday
22/06/2016,2.0,6.067,2.3,42.0,6.0,0.0,2.0,2.0,2016,6,Wednesday
23/06/2016,3.0,0.33,2.3,19.0,5.0,0.0,1.0,3.0,2016,6,Thursday
24/06/2016,6.0,2.34,3.05,19.0,15.0,0.0,1.0,2.0,2016,6,Friday
25/06/2016,5.68,4.99,8.0,20.25,5.0,0.0,1.0,4.0,2016,6,Saturday
26/06/2016,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,2016,6,Sunday
27/06/2016,6.0,3.067,5.25,24.0,9.0,0.0,9.0,2.0,2016,6,Monday
28/06/2016,1.33,1.429,2.25,24.0,20.0,5.0,2.0,7.0,2016,6,Tuesday
29/06/2016,7.0,8.01,6.5,22.0,12.5,7.0,1.0,2.0,2016,6,Wednesday
30/06/2016,4.0,3.803,3.2,9.0,6.0,0.0,0.0,2.0,2016,6,Thursday
01/07/2016,4.0,2.01,5.5,24.0,1.0,0.0,20.0,7.0,2016,7,Friday
02/07/2016,4.66,5.132,6.0,25.4,9.0,0.0,2.0,3.0,2016,7,Saturday
03/07/2016,6.67,4.165,5.4,18.6,4.0,0.0,11.0,5.0,2016,7,Sunday
04/07/2016,8.34,5.34,1.15,14.0,8.0,3.0,7.0,6.0,2016,7,Monday
05/07/2016,6.0,4.01,2.0,19.0,10.0,0.0,0.0,3.0,2016,7,Tuesday
06/07/2016,9.33,5.726,5.0,30.0,5.0,0.0,8.0,4.0,2016,7,Wednesday
07/07/2016,7.34,5.01,1.0,21.0,11.0,1.0,0.0,2.0,2016,7,Thursday
08/07/2016,1.34,7.056,9.2,28.0,12.0,1.0,0.0,4.3,2016,7,Friday
09/07/2016,3.33,6.0,4.5,11.0,12.0,0.0,0.0,2.0,2016,7,Saturday
10/07/2016,5.66,8.32,4.2,29.0,6.0,0.0,0.0,3.0,2016,7,Sunday
11/07/2016,6.33,1.703,3.0,19.312,9.0,0.0,4.0,6.2,2016,7,Monday
12/07/2016,5.67,2.67,4.0,27.2,14.0,0.0,3.0,4.0,2016,7,Tuesday
13/07/2016,6.218333333,7.0,5.0,26.4,11.0,0.0,3.0,2.0,2016,7,Wednesday
14/07/2016,2.34,2.363,5.0,12.4,3.0,0.0,3.0,5.0,2016,7,Thursday
15/07/2016,3.0,8.0,2.0,15.0,4.0,0.0,0.0,3.33,2016,7,Friday
16/07/2016,9.33,6.737,3.0,23.3,6.0,0.0,1.0,8.0,2016,7,Saturday
17/07/2016,9.01,4.01,3.0,26.65,3.0,0.0,7.0,4.0,2016,7,Sunday
18/07/2016,6.0,2.497,8.0,25.4,2.0,0.0,3.0,4.0,2016,7,Monday
19/07/2016,7.34,1.33,6.0,19.0,5.0,0.0,1.0,2.0,2016,7,Tuesday
20/07/2016,10.33,4.66,7.1,25.2,6.0,0.0,5.0,5.0,2016,7,Wednesday
21/07/2016,5.66,5.32,4.1,17.0,15.0,0.0,1.0,2.0,2016,7,Thursday
22/07/2016,3.33,1.66,7.0,14.0,4.0,0.0,0.0,2.0,2016,7,Friday
23/07/2016,4.66,5.49,2.1,15.0,6.0,0.0,0.0,5.0,2016,7,Saturday
24/07/2016,2.33,4.99,4.0,32.0,4.0,0.0,0.0,2.0,2016,7,Sunday
25/07/2016,13.0,3.33,7.0,22.0,9.0,0.0,4.0,4.0,2016,7,Monday
26/07/2016,8.32,2.66,1.0,10.0,16.0,0.0,0.0,2.0,2016,7,Tuesday
27/07/2016,3.0,6.33,4.15,10.0,4.0,1.0,9.0,2.0,2016,7,Wednesday
28/07/2016,9.67,3.99,4.0,22.5,12.0,1.0,5.0,3.0,2016,7,Thursday
29/07/2016,9.99,4.51,6.0,11.0,17.0,1.0,11.0,2.0,2016,7,Friday
30/07/2016,6.33,3.99,4.0,37.0,7.0,0.0,1.0,6.0,2016,7,Saturday
31/07/2016,6.0,5.01,4.5,22.0,5.0,0.0,0.0,4.0,2016,7,Sunday
01/08/2016,8.33,1.396,5.0,14.0,7.5,1.0,1.0,6.0,2016,8,Monday
02/08/2016,8.33,7.0,5.0,12.0,12.0,0.0,1.0,1.0,2016,8,Tuesday
03/08/2016,8.0,2.98,3.5,21.0,11.0,0.0,13.0,3.0,2016,8,Wednesday
04/08/2016,8.0,2.693,2.0,34.4,12.0,0.0,17.0,4.0,2016,8,Thursday
05/08/2016,10.33,3.42,3.7,21.0,24.0,0.0,24.0,1.3,2016,8,Friday
06/08/2016,3.0,3.662,5.0,20.0,33.0,0.0,1.0,2.0,2016,8,Saturday
07/08/2016,8.0,4.155,8.2,40.2,12.0,0.0,5.0,3.0,2016,8,Sunday
08/08/2016,8.34,5.99,5.5,15.0,36.0,0.0,1.0,4.0,2016,8,Monday
09/08/2016,6.33,4.66,7.0,29.0,26.0,1.0,2.0,4.0,2016,8,Tuesday
10/08/2016,11.34,2.99,7.0,24.1,11.0,0.0,3.0,2.0,2016,8,Wednesday
11/08/2016,5.67,3.66,0.0,25.0,1.0,0.0,0.0,2.0,2016,8,Thursday
12/08/2016,8.66,5.66,6.1,27.6,6.0,4.0,0.0,2.0,2016,8,Friday
13/08/2016,8.0,6.737,5.0,32.0,2.0,0.0,0.0,5.0,2016,8,Saturday
14/08/2016,5.0,4.857,4.5,18.21666667,2.0,0.0,7.0,0.0,2016,8,Sunday
15/08/2016,5.0,2.33,2.0,21.0,11.0,0.0,0.0,2.0,2016,8,Monday
16/08/2016,10.0,4.66,3.0,14.45,4.0,0.0,11.0,3.5,2016,8,Tuesday
17/08/2016,8.66,2.01,4.0,9.5,7.0,0.0,5.0,5.0,2016,8,Wednesday
18/08/2016,6.99,3.363,4.0,25.6,7.0,0.0,0.0,1.0,2016,8,Thursday
19/08/2016,1.0,4.33,0.6,27.0,12.0,0.0,0.0,4.0,2016,8,Friday
20/08/2016,4.33,2.99,6.0,26.2,1.0,0.0,0.0,6.0,2016,8,Saturday
21/08/2016,8.0,3.627,7.4,39.0,3.0,4.0,1.0,1.0,2016,8,Sunday
22/08/2016,3.34,3.386,0.0,23.2,3.0,0.0,0.0,6.0,2016,8,Monday
23/08/2016,3.0,3.066,4.0,14.7,7.0,1.0,0.0,1.2,2016,8,Tuesday
24/08/2016,9.33,3.487,8.0,11.3,2.0,0.0,0.0,3.0,2016,8,Wednesday
25/08/2016,4.33,2.67,8.0,19.4,4.0,1.0,4.0,5.0,2016,8,Thursday
26/08/2016,4.0,2.023,2.0,20.7,3.0,0.0,0.0,0.0,2016,8,Friday
27/08/2016,8.83,1.736,1.0,17.51666667,2.0,0.0,11.0,0.0,2016,8,Saturday
28/08/2016,7.33,7.02,6.2,37.0,3.0,0.0,6.0,2.0,2016,8,Sunday
29/08/2016,9.0,0.67,2.0,14.2,4.0,0.0,1.0,1.3,2016,8,Monday
30/08/2016,4.66,1.32,2.0,8.9,4.0,0.0,1.0,0.0,2016,8,Tuesday
31/08/2016,6.0,5.827,5.0,23.2,3.0,0.0,1.0,5.0,2016,8,Wednesday
01/09/2016,5.0,3.66,5.0,31.4,2.0,0.0,0.0,3.0,2016,9,Thursday
02/09/2016,9.34,4.02,5.0,10.0,25.0,0.0,5.0,2.0,2016,9,Friday
03/09/2016,5.33,4.025,6.5,54.2,5.0,0.0,4.0,4.0,2016,9,Saturday
04/09/2016,8.33,4.396,0.0,30.9,10.0,0.0,4.0,5.0,2016,9,Sunday
05/09/2016,3.32,4.396,2.0,34.3,8.0,2.0,2.0,4.0,2016,9,Monday
06/09/2016,5.0,1.33,1.0,32.8,14.0,3.0,0.0,3.0,2016,9,Tuesday
07/09/2016,2.33,2.19,3.0,37.6,14.0,0.0,0.0,3.0,2016,9,Wednesday
08/09/2016,6.0,2.99,4.0,33.0,8.0,1.0,0.0,0.0,2016,9,Thursday
09/09/2016,4.99,3.99,3.25,26.124,11.0,2.0,10.0,3.0,2016,9,Friday
10/09/2016,8.33,11.31,10.0,34.0,9.0,0.0,4.0,3.0,2016,9,Saturday
11/09/2016,2.66,6.99,7.1,57.2,8.0,0.0,10.0,4.0,2016,9,Sunday
12/09/2016,7.0,6.0,4.0,24.0,10.0,0.0,8.0,4.0,2016,9,Monday
13/09/2016,7.0,5.759,4.0,32.0,13.0,0.0,2.0,0.0,2016,9,Tuesday
14/09/2016,6.0,3.792,2.5,24.4,7.0,0.0,8.0,2.0,2016,9,Wednesday
15/09/2016,3.0,6.628,2.0,38.0,31.0,0.0,3.0,1.0,2016,9,Thursday
16/09/2016,2.0,1.33,4.0,26.3,17.0,0.0,3.0,0.0,2016,9,Friday
17/09/2016,6.67,3.693,2.4,56.0,11.0,0.0,5.0,4.1,2016,9,Saturday
18/09/2016,5.99,7.32,2.0,24.45,4.0,0.0,8.0,1.0,2016,9,Sunday
19/09/2016,4.0,3.396,2.15,31.0,11.0,2.0,0.0,1.0,2016,9,Monday
20/09/2016,4.67,2.792,3.0,33.4,14.0,0.0,4.0,1.0,2016,9,Tuesday
21/09/2016,8.34,4.31,3.05,19.7,12.0,0.0,3.0,2.0,2016,9,Wednesday
22/09/2016,6.33,2.33,2.1,29.4,6.0,0.0,4.0,3.0,2016,9,Thursday
23/09/2016,2.33,6.99,6.0,28.4,13.0,3.0,7.0,1.0,2016,9,Friday
24/09/2016,2.0,3.779,6.2,61.2,8.0,0.0,1.0,1.0,2016,9,Saturday
25/09/2016,6.0,4.33,3.0,61.125,3.0,0.0,10.0,2.0,2016,9,Sunday
26/09/2016,5.99,1.0,4.0,57.6,4.0,2.0,4.0,1.0,2016,9,Monday
27/09/2016,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,2016,9,Tuesday
28/09/2016,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,2016,9,Wednesday
29/09/2016,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,2016,9,Thursday
30/09/2016,7.0,5.0,2.6,23.4,5.0,0.0,10.0,3.0,2016,9,Friday
01/10/2016,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,2016,10,Saturday
02/10/2016,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,2016,10,Sunday
03/10/2016,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,2016,10,Monday
04/10/2016,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,2016,10,Tuesday
05/10/2016,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,2016,10,Wednesday
06/10/2016,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,2016,10,Thursday
07/10/2016,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,2016,10,Friday
08/10/2016,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,2016,10,Saturday
09/10/2016,6.68,5.02,5.5,88.4,2.0,0.0,9.0,1.0,2016,10,Sunday
10/10/2016,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,2016,10,Monday
11/10/2016,7.33,2.406,11.65,52.6,54.83333333,1.0,8.0,1.0,2016,10,Tuesday
12/10/2016,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,2016,10,Wednesday
13/10/2016,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,2016,10,Thursday
14/10/2016,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,2016,10,Friday
15/10/2016,4.0,5.97,3.35,47.2,16.0,1.0,13.0,1.0,2016,10,Saturday
16/10/2016,8.33,5.122,10.0,89.3,3.0,0.0,6.0,5.0,2016,10,Sunday
17/10/2016,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,2016,10,Monday
18/10/2016,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,2016,10,Tuesday
19/10/2016,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,2016,10,Wednesday
20/10/2016,1.64,5.66,6.0,52.5,2.0,0.0,2.0,2.0,2016,10,Thursday
21/10/2016,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,2016,10,Friday
22/10/2016,7.0,2.67,4.0,29.7,3.0,0.0,10.0,4.0,2016,10,Saturday
23/10/2016,12.33,5.78,3.8,51.21666667,10.0,0.0,11.0,2.0,2016,10,Sunday
24/10/2016,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,2016,10,Monday
25/10/2016,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,2016,10,Tuesday
26/10/2016,2.33,2.397,6.0,28.4,10.0,0.0,2.0,1.0,2016,10,Wednesday
27/10/2016,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,2016,10,Thursday
28/10/2016,7.0,3.78,6.0,34.4,9.0,0.0,5.0,0.0,2016,10,Friday
29/10/2016,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,2016,10,Saturday
30/10/2016,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,2016,10,Sunday
31/10/2016,2.66,3.82,3.0,43.8,6.0,0.0,17.0,5.0,2016,10,Monday
01/11/2016,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,2016,11,Tuesday
02/11/2016,4.0,3.703,4.1,42.2,1.0,0.0,2.0,3.0,2016,11,Wednesday
03/11/2016,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,2016,11,Thursday
04/11/2016,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,2016,11,Friday
05/11/2016,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,2016,11,Saturday
06/11/2016,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,2016,11,Sunday
07/11/2016,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,2016,11,Monday
08/11/2016,7.0,2.35,8.0,20.0,19.16666667,2.0,8.0,3.0,2016,11,Tuesday
09/11/2016,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,2016,11,Wednesday
10/11/2016,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,2016,11,Thursday
11/11/2016,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,2016,11,Friday
12/11/2016,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,2016,11,Saturday
13/11/2016,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,2016,11,Sunday
14/11/2016,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,2016,11,Monday
15/11/2016,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,2016,11,Tuesday
16/11/2016,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,2016,11,Wednesday
17/11/2016,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,2016,11,Thursday
18/11/2016,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,2016,11,Friday
19/11/2016,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,2016,11,Saturday
20/11/2016,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,2016,11,Sunday
21/11/2016,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,2016,11,Monday
22/11/2016,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,2016,11,Tuesday
23/11/2016,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,2016,11,Wednesday
24/11/2016,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,2016,11,Thursday
25/11/2016,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,2016,11,Friday
26/11/2016,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,2016,11,Saturday
27/11/2016,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,2016,11,Sunday
28/11/2016,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,2016,11,Monday
29/11/2016,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,2016,11,Tuesday
30/11/2016,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,2016,11,Wednesday
01/12/2016,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,2016,12,Thursday
02/12/2016,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,2016,12,Friday
03/12/2016,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,2016,12,Saturday
04/12/2016,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,2016,12,Sunday
05/12/2016,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,2016,12,Monday
06/12/2016,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,2016,12,Tuesday
07/12/2016,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,2016,12,Wednesday
08/12/2016,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,2016,12,Thursday
09/12/2016,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,2016,12,Friday
10/12/2016,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,2016,12,Saturday
11/12/2016,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,2016,12,Sunday
12/12/2016,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,2016,12,Monday
13/12/2016,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,2016,12,Tuesday
14/12/2016,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,2016,12,Wednesday
15/12/2016,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,2016,12,Thursday
16/12/2016,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,2016,12,Friday
17/12/2016,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,2016,12,Saturday
18/12/2016,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,2016,12,Sunday
19/12/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,12,Monday
20/12/2016,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,2016,12,Tuesday
21/12/2016,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,2016,12,Wednesday
22/12/2016,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,2016,12,Thursday
23/12/2016,5.33,4.67,1.15,32.0,6.0,0.0,8.0,2.0,2016,12,Friday
24/12/2016,6.33,6.7,4.2,82.0,4.0,1.0,2.0,1.0,2016,12,Saturday
25/12/2016,2.33,7.627,5.7,79.8,0.0,0.0,9.0,1.0,2016,12,Sunday
26/12/2016,10.33,4.66,2.0,58.924,6.0,0.0,2.0,2.0,2016,12,Monday
27/12/2016,6.0,5.0,0.416666667,54.2,8.0,2.0,13.0,0.0,2016,12,Tuesday
28/12/2016,4.34,6.33,6.45,57.2,7.0,0.0,13.0,0.0,2016,12,Wednesday
29/12/2016,11.0,6.01,6.35,81.2,4.0,3.0,6.0,2.0,2016,12,Thursday
30/12/2016,5.66,8.99,7.3,161.0,13.0,0.0,3.0,0.0,2016,12,Friday
31/12/2016,8.33,7.759,7.45,108.7,7.0,0.0,12.0,0.0,2016,12,Saturday
01/01/2017,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,Sunday
02/01/2017,0.2125,0.6375,0.625,32.0,0.0,0.625,3.125,3.125,2017,1,Monday
03/01/2017,6.25,5.83125,4.625,66.8125,8.75,0.0,7.03125,1.875,2017,1,Tuesday
04/01/2017,6.804166667,5.970833333,6.416666667,56.76666667,10.0,1.25,5.0,2.916666667,2017,1,Wednesday
05/01/2017,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0.0,11.25,2.5,2017,1,Thursday
06/01/2017,4.583333333,3.05,5.625,65.5625,10.83333333,0.0,15.41666667,2.5,2017,1,Friday
07/01/2017,2.916666667,5.154166667,5.958333333,34.625,8.75,0.0,2.5,0.0,2017,1,Saturday
08/01/2017,5.416666667,1.859583333,5.083333333,25.375,10.0,2.083333333,3.333333333,1.666666667,2017,1,Sunday
09/01/2017,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,Monday
10/01/2017,6.3875,4.73875,13.29166667,54.25,25.0,1.666666667,7.5,0.833333333,2017,1,Tuesday
11/01/2017,9.308333333,5.501666667,9.166666667,51.04166667,20.0,1.25,1.666666667,2.916666667,2017,1,Wednesday
12/01/2017,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,Thursday
13/01/2017,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0.0,3.333333333,1.333333333,2017,1,Friday
14/01/2017,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,Saturday
15/01/2017,8.05,6.525,9.083333333,38.79166667,15.41666667,0.0,7.5,1.25,2017,1,Sunday
16/01/2017,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,Monday
17/01/2017,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,Tuesday
18/01/2017,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,Wednesday
19/01/2017,5.0,5.7,7.833333333,37.75,15.83333333,0.0,2.5,3.333333333,2017,1,Thursday
20/01/2017,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,Friday
21/01/2017,5.695833333,2.4,4.583333333,50.20833333,15.0,2.083333333,4.583333333,2.916666667,2017,1,Saturday
22/01/2017,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,Sunday
23/01/2017,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,2017,1,Monday
24/01/2017,6.1125,5.770833333,10.95833333,40.08333333,11.25,0.0,10.0,2.916666667,2017,1,Tuesday
25/01/2017,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,2017,1,Wednesday
26/01/2017,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0.0,2017,1,Thursday
27/01/2017,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,2017,1,Friday
28/01/2017,5.970833333,6.1125,2.25,32.08333333,9.166666667,0.0,1.666666667,1.25,2017,1,Saturday
29/01/2017,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,2017,1,Sunday
30/01/2017,8.058333333,5.61625,7.0,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,2017,1,Monday
31/01/2017,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,2017,1,Tuesday
01/02/2017,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,2017,2,Wednesday
02/02/2017,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,2017,2,Thursday
