ID,month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
1010,8,11000,12,22,female,Incomplete higher education,Cell phones,0,2,29000,Another,2,1,0
1011,8,44000,12,37,male,Higher education,Cosmetics and beauty services,0,0,26000,Another,1,1,0
1012,8,25000,18,30,female,Higher education,Cell phones,0,2,46000,Another,2,0,1
1013,8,15000,12,22,female,Higher education,Audio & Video,0,2,41000,Another,2,0,0
1014,8,13000,3,42,male,Higher education,Household appliances,0,0,41000,Another,1,1,0
1015,8,65000,10,23,male,Higher education,Clothing,0,2,26000,Another,1,0,0
1016,8,19500,12,22,male,Secondary special education,Cell phones,0,2,19000,Another,3,1,1
1017,8,17500,12,33,female,Higher education,Household appliances,1,0,31000,Another,3,1,0
1018,8,19000,12,22,female,Incomplete higher education,Cell phones,0,1,30000,Another,1,1,0
1019,8,9500,4,34,female,Secondary education,Household appliances,0,2,31000,Another,0,0,0
1020,8,27000,18,24,female,Secondary special education,Computers,0,2,21000,Another,0,0,0
1021,8,30000,12,33,female,Higher education,Household appliances,0,2,36000,Married,0,1,1
1022,8,27000,12,23,male,Secondary special education,Computers,0,2,23000,Another,0,1,0
1023,8,19000,12,23,female,Secondary special education,Cell phones,0,2,41000,Married,0,1,1
1024,8,41000,18,50,male,Secondary special education,Cosmetics and beauty services,1,0,31000,Another,1,1,0
1025,8,9500,3,51,male,Secondary special education,Household appliances,0,2,16000,Another,1,0,0
1026,8,5500,6,23,male,Secondary special education,Jewelry,0,1,31000,Another,0,0,0
1027,8,38500,24,32,female,Secondary special education,Cosmetics and beauty services,0,2,31000,Married,0,1,0
1028,8,28000,18,54,female,Secondary education,Household appliances,1,2,16000,Another,1,1,0
1029,8,13500,6,68,female,Secondary education,Furniture,1,2,14000,Another,1,1,0
1030,8,22500,12,23,male,Higher education,Computers,0,2,26000,Another,0,0,0
1031,8,7000,6,37,male,Secondary special education,Computers,1,2,25000,Married,2,0,0
1032,8,30000,18,19,male,Secondary education,Cell phones,0,2,25000,Another,1,1,1
1033,8,5500,3,36,female,Secondary special education,Construction Materials,1,2,21000,Another,1,1,0
1034,8,29500,6,21,female,Incomplete higher education,Cell phones,0,2,33000,Unmarried,0,1,0
1035,8,26500,12,24,male,Higher education,Furniture,0,2,41000,Married,1,0,0
1036,8,14500,6,25,female,Secondary special education,Computers,1,2,26000,Another,2,0,0
1037,8,28500,10,45,male,Higher education,Cell phones,1,2,66000,Unmarried,2,0,0
1038,8,87500,18,55,male,Secondary special education,Cosmetics and beauty services,0,0,36000,Another,1,0,0
1039,8,41500,12,49,male,Higher education,Furniture,0,2,19000,Married,1,0,0
1040,8,38000,36,51,male,Secondary special education,Tourism,1,2,18000,Another,0,0,0
1041,8,21000,15,29,male,Secondary special education,Household appliances,0,2,36000,Another,2,1,0
1042,8,13500,10,40,male,Secondary special education,Cell phones,1,2,21000,Another,0,1,0
1043,8,11500,6,73,male,Secondary special education,Household appliances,0,2,13000,Married,3,0,0
1044,8,5000,3,47,female,Secondary special education,Household appliances,0,2,51000,Another,2,0,0
1045,8,15000,3,21,female,Incomplete higher education,Household appliances,0,2,21000,Another,3,1,0
1046,8,16500,12,31,male,Secondary special education,Household appliances,1,2,15000,Married,1,0,0
1047,8,11000,10,39,female,Secondary education,Household appliances,1,0,71000,Another,0,0,0
1048,8,26000,6,53,male,Secondary special education,Clothing,1,2,16000,Unmarried,1,1,0
1049,8,9500,10,31,male,Secondary special education,Household appliances,1,2,16000,Another,0,0,0
1050,8,27500,6,42,male,Secondary special education,Household appliances,1,2,31000,Unmarried,3,1,0
1051,8,25000,12,54,male,Higher education,Household appliances,0,2,19000,Another,3,0,0
1052,8,7500,6,25,male,Higher education,Cell phones,0,2,19000,Another,1,1,0
1053,8,29000,12,48,female,Secondary education,Computers,1,2,41000,Another,1,0,0
1054,8,22500,12,19,female,Secondary special education,Cell phones,0,2,31000,Another,0,1,0
1055,8,9500,6,25,female,Secondary special education,Furniture,0,2,16000,Another,2,1,0
1056,8,72000,24,42,female,Secondary special education,Household appliances,0,0,71000,Unmarried,2,1,1
1057,8,7000,6,58,female,Secondary special education,Computers,1,2,21000,Married,3,0,0
1058,8,7500,3,36,female,Secondary education,Household appliances,0,2,31000,Another,2,0,0
1059,8,33000,6,26,male,Secondary special education,Cell phones,0,2,31000,Another,4,1,0
1060,8,35000,6,36,male,Higher education,Audio & Video,1,2,29000,Another,2,1,0
1061,8,60000,24,30,male,Higher education,Household appliances,1,2,22000,Another,0,1,0
1062,8,7000,6,33,male,Secondary special education,Cell phones,1,2,13000,Married,2,0,0
1063,8,51500,12,58,male,Secondary education,Household appliances,0,2,11000,Married,1,1,0
1064,8,71500,12,26,male,Incomplete higher education,Medical services,0,2,51000,Another,0,1,0
1065,8,54500,12,29,female,Secondary special education,Construction Materials,0,2,56000,Another,0,0,1
1066,8,30000,7,59,male,Higher education,Clothing,0,2,24000,Another,2,1,0
1067,8,45000,18,30,male,Secondary special education,Cosmetics and beauty services,1,2,26000,Another,2,0,0
1068,8,43000,10,33,male,Secondary special education,Windows & Doors,1,0,28000,Married,0,0,0
1069,8,39500,30,49,male,Higher education,Cosmetics and beauty services,0,2,13000,Married,1,1,0
1070,8,14000,12,33,female,Secondary special education,Jewelry,0,2,51000,Another,0,0,0
1071,8,27500,9,38,female,Higher education,Computers,1,0,81000,Another,0,1,0
1072,8,13000,12,27,male,Secondary special education,Cell phones,0,2,31000,Another,1,0,0
1073,8,15000,12,35,male,Secondary education,Household appliances,1,2,21000,Married,2,1,0
1074,8,34000,16,28,female,Secondary special education,Cell phones,0,2,41000,Another,1,1,1
1075,8,13000,6,30,male,Higher education,Clothing,1,2,26000,Unmarried,1,0,0
1076,8,52500,24,63,female,Higher education,Tourism,0,2,1000,Another,3,1,0
1077,8,54500,12,27,male,Higher education,Tourism,0,2,46000,Another,2,1,0
1078,8,21500,18,29,male,Higher education,Household appliances,1,2,27000,Married,0,0,0
1079,8,16500,12,78,male,Secondary special education,Windows & Doors,1,0,21000,Unmarried,0,1,0
1080,8,10000,3,46,male,Higher education,Furniture,1,2,17000,Married,0,0,0
1081,8,27500,24,35,male,Secondary special education,Household appliances,1,2,31000,Unmarried,1,0,0
1082,8,10500,6,31,male,Higher education,Cell phones,1,2,22000,Another,0,1,0
1083,8,45000,11,27,male,Higher education,Household appliances,1,2,21000,Another,1,1,0
1084,8,20500,12,21,female,Higher education,Computers,0,1,46000,Another,1,1,0
1085,8,31500,18,61,female,Higher education,Cell phones,1,2,37000,Another,2,1,0
1086,8,15500,12,22,female,Secondary special education,Household appliances,0,2,16000,Another,0,0,0
1087,8,36000,15,21,male,Higher education,Furniture,0,2,21000,Married,0,0,0
1088,8,15500,3,21,male,Higher education,Household appliances,0,2,46000,Another,0,1,0
1089,8,118500,11,37,female,Incomplete secondary education,Furniture,1,1,111000,Another,1,1,0
1090,9,31500,8,31,female,Higher education,Cell phones,0,0,53000,Married,1,1,1
1091,9,16500,6,38,female,Secondary special education,Household appliances,0,2,19000,Another,1,1,0
1092,9,15500,6,35,female,Secondary special education,Cell phones,1,2,31000,Married,0,1,1
1093,9,6500,5,51,male,Secondary special education,Household appliances,0,2,16000,Another,2,0,0
1094,8,13500,10,25,female,Secondary special education,Household appliances,1,2,26000,Another,0,1,0
1095,8,36000,6,39,male,Higher education,Computers,1,2,55000,Married,0,0,0
1096,9,78500,30,24,male,Secondary special education,Cosmetics and beauty services,0,2,31000,Another,0,1,0
1097,9,30000,10,44,male,Secondary special education,Household appliances,1,2,20000,Married,0,0,0
1098,9,53500,24,35,female,Higher education,Household appliances,1,2,71000,Another,1,0,0
1099,9,16000,16,19,female,Secondary special education,Cell phones,0,2,26000,Married,1,1,0
1100,9,109000,36,44,male,Higher education,Furniture,0,2,26000,Another,2,1,0
1101,9,36500,24,25,female,Secondary special education,Household appliances,0,2,32000,Another,0,1,1
1102,9,33500,10,22,male,Higher education,Cell phones,0,2,26000,Married,2,0,0
1103,9,26500,15,50,male,Higher education,Cell phones,1,2,16000,Married,1,1,0
1104,9,23500,10,38,female,Higher education,Household appliances,0,0,41000,Another,1,1,0
1105,9,12000,24,28,female,Secondary special education,Household appliances,0,2,26000,Married,0,0,0
1106,9,30500,12,19,male,Secondary special education,Cell phones,0,2,31000,Married,2,1,0
1107,9,20500,12,28,male,Secondary special education,Household appliances,1,2,26000,Married,0,0,0
1108,9,15000,10,22,male,Incomplete higher education,Cell phones,0,2,26000,Another,1,1,0
1109,9,29500,12,78,female,Higher education,Boats,0,2,13000,Another,0,1,0
1110,9,17000,11,23,female,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
1111,9,56500,12,49,female,Incomplete higher education,Furniture,0,2,34000,Another,1,0,0
1112,9,19000,12,19,male,Secondary special education,Household appliances,0,2,19000,Another,3,1,1
1113,9,14500,12,51,male,Secondary special education,Windows & Doors,1,2,19000,Another,1,1,0
1114,9,57000,18,44,male,Higher education,Cosmetics and beauty services,1,2,36000,Another,0,1,1
1115,9,26000,12,34,male,Higher education,Computers,1,2,56000,Married,2,0,0
1116,9,33500,12,24,female,Secondary education,Cell phones,0,0,51000,Another,0,1,0
1117,9,31000,12,21,female,Secondary special education,Cell phones,0,2,36000,Married,1,1,1
1118,9,52000,15,49,female,Higher education,Training,1,0,51000,Another,1,1,0
1119,9,11000,3,41,male,Secondary special education,Computers,1,2,21000,Another,2,0,0
1120,9,58500,12,59,male,Secondary education,Windows & Doors,1,2,38000,Another,1,0,0
1121,9,26000,12,45,female,Secondary special education,Household appliances,1,2,16000,Unmarried,3,1,0
1122,9,66500,24,38,male,Higher education,Household appliances,1,2,121000,Another,1,0,0
1123,9,34500,12,45,male,Higher education,Furniture,1,2,16000,Another,1,1,0
1124,9,15500,6,29,female,Secondary special education,Household appliances,0,2,21000,Another,1,1,0
1125,9,19500,12,35,male,Secondary special education,Household appliances,0,2,21000,Another,1,1,0
1126,9,12000,12,57,male,Secondary special education,Furniture,1,2,16000,Married,0,1,0
1127,9,12000,8,52,male,Secondary special education,Household appliances,0,2,26000,Another,3,0,0
1128,9,18500,4,47,male,Higher education,Fitness,1,2,31000,Married,1,0,0
1129,9,55000,15,25,male,Higher education,Training,0,0,41000,Another,0,1,0
1130,9,28500,12,30,female,Secondary special education,Computers,0,1,31000,Married,1,1,0
1131,9,17500,24,35,female,Higher education,Furniture,1,2,41000,Another,1,1,0
1132,9,15000,10,23,male,Secondary special education,Computers,0,2,18000,Another,2,1,0
1133,9,36000,12,33,female,Secondary special education,Household appliances,0,2,51000,Another,0,0,0
1134,9,8000,6,44,male,Secondary special education,Cell phones,0,2,26000,Another,0,1,0
1135,9,7500,6,49,male,Secondary special education,Windows & Doors,0,2,16000,Another,0,1,0
1136,9,42000,8,26,female,Secondary education,Windows & Doors,0,2,26000,Another,2,1,0
1137,9,6000,4,25,female,Secondary special education,Jewelry,0,2,21000,Another,3,1,1
1138,9,45000,18,31,male,Higher education,Cosmetics and beauty services,0,0,51000,Another,1,0,0
1139,9,11000,6,53,male,Secondary special education,Furniture,1,2,26000,Another,3,0,0
1140,9,28000,12,31,male,Incomplete higher education,Household appliances,1,0,31000,Another,1,1,0
1141,9,15000,6,55,male,Higher education,Computers,1,2,41000,Another,0,0,0
1142,9,15000,3,32,female,Higher education,Furniture,1,2,21000,Another,4,1,0
1143,9,21500,12,29,female,Secondary special education,Cell phones,0,2,26000,Another,2,0,0
1144,9,18000,12,43,male,Higher education,Windows & Doors,1,2,26000,Another,0,0,0
1145,9,6000,12,30,male,Secondary special education,Cell phones,0,2,11000,Another,1,1,0
1146,9,31000,36,62,male,Secondary special education,Sporting goods,0,2,11000,Another,1,0,0
1147,9,6500,6,28,male,Higher education,Household appliances,1,2,29000,Married,3,0,0
1148,9,14000,6,27,female,Secondary education,Cell phones,0,2,24000,Another,0,0,0
1149,9,30000,12,51,female,Secondary special education,Cell phones,0,2,46000,Married,1,1,1
1150,9,39000,3,60,male,Secondary special education,Windows & Doors,0,0,15000,Another,2,0,0
1151,9,44500,24,56,male,Higher education,Medical services,0,0,26000,Married,2,0,0
1152,9,15000,12,31,male,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
1153,9,14000,12,49,male,Secondary education,Fitness,0,2,11000,Another,2,1,0
1154,9,6000,6,33,male,Secondary special education,Household appliances,1,2,19000,Another,0,0,0
1155,9,15500,6,28,female,Secondary special education,Household appliances,1,0,51000,Married,2,1,0
1156,9,16500,6,44,female,Secondary special education,Windows & Doors,1,2,48000,Another,2,0,0
1157,9,28500,18,26,female,Secondary special education,Cell phones,0,2,29000,Another,0,0,0
1158,9,11500,6,51,male,Higher education,Computers,0,2,36000,Another,0,1,0
1159,9,10500,3,23,female,Secondary special education,Cell phones,0,2,31000,Married,3,1,0
1160,9,41000,10,33,female,Higher education,Furniture,1,1,46000,Another,1,0,0
1161,9,21000,18,26,female,Secondary special education,Cell phones,0,2,26000,Married,0,0,0
1162,9,22000,12,41,female,Secondary education,Household appliances,1,2,21000,Another,1,1,0
1163,9,5500,5,47,male,Secondary special education,Clothing,0,2,16000,Unmarried,1,0,0
1164,9,7500,6,23,male,Incomplete higher education,Computers,0,2,18000,Another,2,1,0
1165,9,8000,12,29,female,Secondary education,Household appliances,1,2,18000,Another,0,1,1
1166,9,20500,10,31,female,Secondary special education,Cell phones,0,2,17000,Another,1,1,0
1167,9,7000,12,37,male,Secondary special education,Cell phones,1,0,31000,Another,3,1,0
1168,9,111500,10,50,male,Secondary education,Furniture,0,0,81000,Married,0,0,0
1169,9,8000,10,22,female,Secondary special education,Cell phones,0,2,16000,Unmarried,3,0,0
1170,9,27500,12,23,male,Secondary special education,Household appliances,0,1,28000,Married,1,1,0
1171,9,41500,15,26,male,Secondary education,Windows & Doors,1,2,16000,Another,3,1,0
1172,9,28500,12,30,female,Secondary special education,Household appliances,0,2,24000,Another,0,1,0
1173,9,27500,3,30,female,Higher education,Construction Materials,1,2,81000,Another,2,0,0
1174,9,16000,3,23,male,Higher education,Furniture,0,2,22000,Another,3,1,0
1175,9,66000,12,26,male,Higher education,Windows & Doors,1,2,31000,Another,2,1,0
1176,9,7000,3,27,male,PhD degree,Clothing,0,2,31000,Another,1,0,0
1177,9,6000,3,32,male,Secondary special education,Household appliances,0,2,19000,Married,0,0,0
1178,9,116000,24,39,male,Secondary special education,Cosmetics and beauty services,1,0,71000,Another,1,1,0
1179,9,27000,15,33,male,Higher education,Tourism,0,2,31000,Unmarried,0,0,0
1180,9,18000,6,49,female,Higher education,Cell phones,1,0,56000,Married,2,1,1
1181,9,12000,6,25,female,Secondary special education,Household appliances,0,2,41000,Another,1,1,0
1182,9,8500,3,36,female,Higher education,Fitness,1,2,81000,Another,1,1,0
1183,9,33000,12,29,female,Higher education,Computers,1,0,36000,Another,2,0,0
1184,9,6000,3,29,female,Higher education,Household appliances,0,2,401000,Another,3,0,0
1185,9,6500,6,24,male,Secondary education,Cell phones,0,2,21000,Another,0,1,0
1186,9,18000,12,43,male,Higher education,Furniture,0,2,8000,Another,1,1,0
1187,9,34500,12,31,female,Higher education,Computers,1,2,11000,Another,1,0,0
1188,9,26500,4,31,female,Higher education,Cell phones,0,0,97000,Another,2,1,0
1189,9,9000,10,35,female,Incomplete higher education,Household appliances,1,2,51000,Another,0,0,0
1190,9,12000,3,39,male,Secondary education,Household appliances,1,2,21000,Married,1,1,0
1191,9,21000,12,54,female,Higher education,Household appliances,0,2,26000,Another,3,0,0
1192,9,7500,6,58,male,Secondary special education,Clothing,1,2,19000,Another,3,1,0
1193,9,51000,6,26,female,Secondary special education,Windows & Doors,1,2,46000,Another,2,1,0
1194,9,11000,4,39,male,Higher education,Household appliances,1,2,19000,Married,0,1,0
1195,9,10000,6,28,male,Secondary special education,Household appliances,1,0,28000,Another,3,1,0
1196,9,13000,3,30,male,Secondary special education,Computers,1,2,13000,Married,0,1,0
1197,9,12500,5,22,female,Secondary special education,Household appliances,0,2,31000,Another,3,1,0
1198,9,22500,15,23,male,Secondary special education,Household appliances,0,2,25000,Another,1,1,0
1199,9,30500,12,20,male,Secondary special education,Household appliances,0,2,33000,Married,2,0,0
1200,9,6000,3,27,female,Incomplete higher education,Household appliances,1,2,46000,Another,1,0,0
1201,9,24500,12,20,male,Secondary special education,Household appliances,0,2,26000,Another,1,1,0
1202,9,74000,18,45,male,Incomplete higher education,Household appliances,0,2,56000,Married,0,1,1
1203,9,23000,10,26,female,Higher education,Cell phones,0,2,31000,Another,2,0,1
1204,10,27500,12,24,female,Secondary special education,Cell phones,0,2,33000,Married,1,0,0
1205,10,186500,36,65,male,Secondary special education,Furniture,0,2,21000,Another,0,1,0
1206,10,15000,12,25,female,Higher education,Computers,0,2,31000,Another,2,0,0
1207,9,33000,12,33,male,Higher education,Clothing,1,2,31000,Another,0,0,0
1208,9,29500,24,39,female,Secondary special education,Household appliances,1,2,66000,Another,0,1,0
1209,9,14000,10,36,male,Secondary special education,Furniture,1,2,26000,Another,2,0,0
1210,9,27500,12,25,male,Higher education,Cell phones,0,0,61000,Another,0,1,0
1211,9,7500,3,63,male,Secondary education,Construction Materials,0,2,12000,Another,2,0,0
1212,9,27500,12,38,male,Secondary special education,Computers,1,2,19000,Another,2,0,0
1213,10,44000,36,61,male,Higher education,Clothing,1,2,36000,Another,0,1,0
1214,10,18000,12,24,male,Secondary education,Cell phones,1,2,18000,Another,0,1,0
1215,10,24500,6,30,female,Higher education,Computers,0,1,41000,Another,0,1,0
1216,9,9500,12,55,female,Secondary special education,Household appliances,1,2,11000,Another,1,1,0
1217,9,10500,6,28,male,Secondary special education,Computers,0,2,21000,Another,1,0,0
1218,9,116000,24,36,male,Higher education,Cosmetics and beauty services,0,0,49000,Another,0,1,0
1219,9,9500,6,31,female,Secondary special education,Cell phones,1,2,18000,Another,0,1,0
1220,10,32000,8,34,female,Higher education,Household appliances,0,0,51000,Another,1,1,0
1221,10,21500,3,29,female,Secondary special education,Household appliances,0,2,36000,Another,0,1,0
1222,9,18000,12,32,male,Higher education,Household appliances,1,2,26000,Married,2,1,0
1223,9,9500,10,31,male,Higher education,Cell phones,1,2,22000,Unmarried,1,0,0
1224,9,8500,4,62,male,Secondary education,Construction Materials,1,2,8000,Another,0,1,0
1225,9,13000,6,39,male,Secondary special education,Household appliances,1,2,41000,Another,3,0,0
1226,9,30500,12,21,female,Incomplete higher education,Household appliances,0,2,41000,Another,1,0,0
1227,9,17000,12,24,male,Higher education,Tourism,0,2,31000,Another,3,1,1
1228,9,21500,12,62,male,Secondary education,Household appliances,1,2,16000,Another,1,1,0
1229,9,36000,12,62,female,Secondary education,Cell phones,0,0,14000,Another,2,1,0
1230,10,38000,6,31,male,Higher education,Clothing,1,2,26000,Married,1,1,0
1231,10,60500,10,29,female,Incomplete higher education,Clothing,1,0,51000,Another,2,0,0
1232,10,11000,6,21,male,Secondary special education,Clothing,0,2,24000,Another,1,1,0
1233,10,28500,24,31,female,Secondary special education,Household appliances,1,2,31000,Another,3,0,0
1234,10,28000,24,53,female,Secondary special education,Household appliances,0,2,36000,Married,0,1,0
1235,9,28500,18,23,female,Secondary special education,Household appliances,0,2,44000,Unmarried,2,1,0
1236,9,9000,12,52,female,Secondary special education,Cell phones,0,2,51000,Another,0,1,0
1237,9,96500,36,21,male,Incomplete higher education,Cosmetics and beauty services,0,0,56000,Married,0,1,0
1238,9,13500,10,26,female,Higher education,Cell phones,0,2,31000,Another,0,0,0
1239,9,37000,12,50,female,Secondary special education,Furniture,0,2,21000,Another,3,1,0
1240,10,21000,12,21,female,Secondary special education,Cell phones,0,2,16000,Another,0,1,0
1241,10,27500,3,39,male,Higher education,Clothing,1,2,61000,Another,1,1,0
1242,10,5500,6,26,female,Secondary education,Cell phones,0,2,21000,Another,0,1,0
1243,10,34000,12,54,male,Secondary special education,Household appliances,0,2,11000,Another,1,1,0
1244,10,16000,3,53,male,Secondary special education,Clothing,0,2,16000,Another,3,1,1
1245,9,22000,11,40,male,Higher education,Computers,0,2,21000,Another,1,0,0
1246,10,16000,8,34,female,Secondary special education,Medical services,1,2,31000,Married,1,0,0
1247,10,25000,14,23,male,Higher education,Cell phones,0,0,36000,Another,1,0,0
1248,10,9000,10,34,female,Secondary special education,Cell phones,1,2,26000,Another,2,0,0
1249,10,22500,12,19,male,Secondary education,Cell phones,0,2,21000,Another,1,1,0
1250,10,16500,12,31,female,Secondary education,Cell phones,0,2,31000,Another,1,1,1
1251,10,55500,10,49,male,Higher education,Household appliances,0,2,41000,Another,1,0,0
1252,10,124000,15,56,male,Higher education,Furniture,0,2,51000,Another,0,1,0
1253,10,17000,6,25,female,Secondary special education,Cell phones,0,2,28000,Married,1,0,0
1254,10,38000,24,77,male,Higher education,Medical services,1,1,31000,Married,0,0,0
1255,10,40500,12,22,male,Secondary education,Cell phones,0,2,23000,Married,1,1,0
1256,10,13000,6,21,female,Secondary special education,Cell phones,0,2,26000,Married,0,1,1
1257,10,14500,6,49,male,Secondary education,Household appliances,0,2,21000,Another,0,1,0
1258,10,61500,12,33,male,Secondary special education,Clothing,1,2,31000,Another,2,1,0
1259,10,26500,10,26,female,Secondary education,Cell phones,0,0,31000,Another,0,0,1
1260,10,21500,12,39,female,Higher education,Computers,1,2,66000,Another,1,0,1
1261,10,27000,10,27,male,Incomplete higher education,Furniture,0,0,61000,Another,0,0,0
1262,10,22000,6,33,female,Higher education,Computers,1,0,101000,Another,1,1,0
1263,10,10500,12,39,female,Secondary special education,Cell phones,0,2,37000,Married,1,0,0
1264,10,6500,6,31,female,Secondary special education,Cell phones,0,2,31000,Another,2,0,0
1265,10,8000,6,31,female,Secondary special education,Computers,1,2,26000,Another,3,0,0
1266,10,21500,6,41,female,Secondary education,Furniture,1,2,56000,Married,1,0,0
1267,10,25000,10,55,female,Higher education,Cell phones,0,2,51000,Married,2,1,0
1268,10,13000,10,30,male,Secondary special education,Cell phones,0,2,36000,Another,1,0,0
1269,10,17000,12,65,male,Higher education,Furniture,0,2,11000,Another,1,0,0
1270,10,18000,18,34,female,Secondary special education,Household appliances,1,2,21000,Another,1,0,0
1271,10,21500,4,39,female,Higher education,Computers,1,2,151000,Another,0,0,0
1272,10,66000,10,32,male,Higher education,Clothing,1,2,61000,Married,2,0,0
1273,10,7500,6,29,female,Higher education,Computers,1,2,33000,Married,1,0,0
1274,10,53000,12,55,female,Secondary education,Construction Materials,1,2,21000,Another,1,1,0
1275,10,9000,3,48,male,Secondary special education,Construction Materials,1,2,31000,Married,4,0,0
1276,10,19000,4,60,male,Secondary special education,Furniture,0,2,9000,Married,1,0,0
1277,10,21000,6,25,male,Higher education,Computers,0,2,46000,Another,0,0,0
1278,10,20500,6,33,female,Secondary special education,Cell phones,1,2,46000,Married,3,1,0
1279,10,91000,24,39,male,Secondary special education,Cosmetics and beauty services,1,2,51000,Married,0,1,0
1280,10,19500,24,29,female,Secondary special education,Household appliances,1,2,41000,Married,1,1,0
1281,10,10500,12,58,male,Secondary special education,Windows & Doors,1,2,7000,Unmarried,1,0,0
1282,10,9500,12,24,female,Secondary education,Cell phones,0,2,36000,Another,1,1,0
1283,10,21500,10,23,male,Secondary special education,Household appliances,1,2,21000,Married,1,0,0
1284,10,13000,12,44,female,Secondary special education,Household appliances,0,2,28000,Another,2,1,0
1285,10,13000,6,27,female,Secondary special education,Household appliances,0,2,26000,Married,1,0,0
1286,10,5500,6,22,male,Secondary special education,Cell phones,1,2,16000,Another,4,0,0
1287,10,38000,24,49,male,Secondary special education,Medical services,1,2,21000,Another,2,1,0
1288,10,47000,18,62,male,Higher education,Training,0,1,36000,Another,0,1,0
1289,10,5500,12,37,female,Higher education,Cell phones,1,2,36000,Another,0,0,0
1290,10,16500,4,30,female,Secondary education,Cell phones,0,0,26000,Another,1,0,1
1291,10,13000,6,48,male,Higher education,Cell phones,0,2,19000,Married,0,1,0
1292,10,51000,18,20,female,Incomplete higher education,Household appliances,0,0,36000,Married,2,1,0
1293,10,13500,6,40,female,Secondary special education,Cell phones,1,2,29000,Married,0,1,1
1294,10,35000,10,24,male,Secondary special education,Cell phones,0,2,31000,Another,0,0,0
1295,10,9000,6,35,male,Secondary special education,Clothing,1,2,16000,Another,1,1,0
1296,10,29000,12,33,male,Secondary special education,Household appliances,1,2,21000,Another,0,1,0
1297,10,23000,12,33,male,Secondary education,Computers,0,2,22000,Another,2,1,0
1298,10,6500,3,24,female,Secondary special education,Household appliances,1,2,26000,Another,2,0,0
1299,10,47000,11,34,male,Secondary education,Fitness,1,0,36000,Another,0,1,0
1300,10,12000,12,36,male,Secondary special education,Cell phones,1,1,31000,Another,1,0,0
1301,10,78500,34,27,male,Higher education,Cosmetics and beauty services,0,1,39000,Unmarried,0,0,0
1302,10,13500,6,30,female,Secondary special education,Computers,0,2,21000,Another,1,1,0
1303,10,10000,12,27,female,Higher education,Household appliances,1,2,31000,Married,0,1,0
1304,10,34000,6,43,male,Higher education,Clothing,0,2,41000,Another,1,1,0
1305,10,13500,10,23,female,Secondary education,Cell phones,0,1,46000,Another,1,1,0
1306,10,46000,24,53,male,Secondary special education,Construction Materials,1,2,21000,Married,2,1,1
1307,10,86000,12,56,male,Higher education,Clothing,1,2,41000,Another,1,1,0
1308,10,17500,4,24,male,Incomplete higher education,Furniture,0,2,17000,Another,1,0,0
1309,10,14000,6,41,female,Secondary special education,Cell phones,0,1,26000,Another,0,1,0
1310,10,6000,4,23,female,Secondary special education,Household appliances,0,2,51000,Another,0,1,0
1311,10,9000,6,24,female,Higher education,Computers,1,0,61000,Another,1,1,0
1312,10,30000,10,52,male,Secondary education,Computers,0,2,26000,Another,2,0,0
1313,10,18000,15,31,male,Secondary special education,Household appliances,0,2,17000,Another,2,1,1
1314,10,12000,10,22,female,Secondary special education,Auto,0,2,19000,Another,1,0,0
1315,10,16000,10,27,male,Secondary special education,Furniture,0,2,30000,Another,1,1,0
1316,10,10500,6,44,male,Secondary special education,Household appliances,1,0,26000,Unmarried,2,0,0
1317,10,26000,10,21,male,Secondary special education,Cell phones,0,2,26000,Another,2,1,0
1318,10,25000,12,27,male,Secondary special education,Computers,1,2,32000,Married,0,0,0
1319,10,52500,6,64,male,Higher education,Furniture,0,2,51000,Another,0,0,0
1320,10,7000,4,51,male,Higher education,Clothing,1,2,14000,Another,0,0,0
1321,10,11000,6,73,male,Higher education,Clothing,0,2,19000,Another,1,1,0
1322,10,14000,10,49,female,Secondary special education,Cell phones,1,0,31000,Unmarried,0,1,1
1323,10,11500,12,23,male,Higher education,Computers,0,2,19000,Another,2,1,0
1324,10,28500,12,61,male,Secondary special education,Clothing,1,2,16000,Another,2,0,0
1325,10,14000,4,27,male,Higher education,Fitness,0,1,31000,Another,1,1,0
1326,10,20000,12,20,female,Secondary education,Auto,1,2,29000,Another,1,1,0
1327,10,12500,12,51,female,Secondary special education,Windows & Doors,0,2,16000,Another,1,0,0
1328,10,80500,15,25,male,Higher education,Tourism,0,2,31000,Another,0,0,0
1329,10,14000,10,39,female,Higher education,Cell phones,1,2,26000,Another,2,0,0
1330,10,101000,36,55,male,Secondary special education,Boats,1,2,36000,Another,0,0,0
1331,10,6500,6,20,female,Secondary special education,Cell phones,0,2,16000,Another,0,1,0
1332,10,10000,6,34,female,Higher education,Auto,1,2,21000,Another,0,0,0
1333,10,13500,12,28,male,Higher education,Furniture,0,2,32000,Married,2,1,0
1334,10,38000,12,30,female,Secondary special education,Furniture,0,2,16000,Another,0,0,0
1335,10,301000,36,32,male,Higher education,Construction Materials,0,2,121000,Another,1,1,0
1336,10,39000,18,32,male,Higher education,Household appliances,1,2,36000,Another,0,1,0
1337,10,16000,4,25,female,Secondary special education,Furniture,0,2,16000,Another,0,1,0
1338,10,28500,6,28,female,Secondary special education,Jewelry,0,0,41000,Another,2,1,0
